folder,file,ind,x_focal,y_focal,x_pp,y_pp
hospital_01_2020-07-14-16-59-35_0,1594735355447028532,91,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735357314095244,92,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735359172951409,93,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735361222757008,94,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735363121850219,95,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735365293300218,96,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735367278540323,97,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735369407023656,98,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735371363016650,99,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735373168964375,100,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735375071732250,101,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735376957143773,102,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735378909336728,103,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735380807650130,104,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735382636692990,105,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735384957928763,106,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735386842332456,107,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735388823021015,108,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735390627049515,109,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735392533293527,110,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735394389288458,111,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735396297052004,112,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735398256328801,113,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735400300520865,114,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735402048024039,115,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735403871502877,116,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735405882269323,117,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735407829265267,118,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735409820062986,119,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735411774041474,120,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735413555026538,121,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735415413971350,122,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735417534850418,123,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735419569268212,124,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735421449248949,125,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735423387016028,126,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735425457477670,127,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735427340891159,128,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735429587023038,129,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735431623020505,130,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735433615134410,131,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
hospital_01_2020-07-14-16-59-35_0,1594735435436196833,132,1412.67077636719,1412.67077636719,967.1748046875,543.375671386719
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920098918618095,0,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920100873029902,1,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920102874900472,2,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920104888969993,3,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920106826378841,4,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920108784323480,5,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920110752541553,6,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920112683055201,7,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920114632726430,8,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920116507060796,9,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920118486439645,10,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920120358735774,11,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920122273414801,12,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920124192693404,13,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920126106145817,14,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920128091939243,15,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920130140856212,16,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920132336501354,17,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920134317038941,18,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920136352923571,19,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920138361930848,20,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920140545084398,21,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920142556993420,22,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920144648200376,23,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920146719041407,24,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920148788989899,25,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920150841029235,26,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920152964834324,27,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920155052959574,28,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920157163069707,29,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920159224973568,30,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920161371938082,31,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920163385681257,32,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920165556866009,33,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920167682101497,34,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920169865360280,35,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920172043361403,36,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920174147093754,37,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920176127624151,38,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920178240695156,39,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920180452392011,40,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920182641820593,41,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920184785075690,42,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920186683051990,43,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920188692641610,44,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920190504534613,45,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920192473769539,46,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920194455185215,47,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920196340852803,48,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920198329082089,49,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920200189015462,50,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920202085597786,51,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920203961288669,52,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920205871081306,53,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920207639605444,54,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920209509107372,55,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920211284507050,56,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920213144846973,57,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920215040644670,58,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920216964566759,59,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920218766269302,60,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920220552902982,61,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920222708860785,62,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920224857305619,63,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920226655822954,64,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-06-23_ipcp_2020-06-23-16-48-18_0,1592920228833021840,65,1418.07263183594,1418.07263183594,991.793395996094,505.523162841797
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857790213365939,0,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857792356098705,1,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857794426591839,2,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857796513612514,3,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857798581128669,4,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857800585425139,5,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857802626050487,6,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857804643500211,7,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857806678538519,8,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857808513456879,9,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857810571929341,10,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857812658506386,11,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857814852899801,12,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857817028879754,13,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857819254054438,14,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857821136308412,15,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857822997845630,16,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857824793523078,17,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857826706457508,18,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857828519498907,19,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857830399478720,20,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857832175562796,21,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857833990340262,22,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857835797940111,23,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857837644462517,24,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857839445393247,25,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857841268637770,26,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857843375343466,27,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857845465808551,28,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857847589304721,29,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857849745198128,30,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857851909433677,31,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857854073554607,32,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857856211000343,33,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857858337616231,34,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857860394806771,35,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857862403250110,36,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857864311569285,37,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857866236012660,38,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857868417354974,39,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857870261460907,40,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857872177682256,41,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857874133440697,42,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857876061281456,43,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857878079166091,44,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857880008998550,45,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857881924862530,46,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857883993339899,47,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857886129513897,48,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857888268845174,49,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857890331598146,50,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857892304717337,51,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857894138436577,52,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857895965511892,53,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857897880767919,54,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857899811957125,55,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857901895837530,56,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857903961310682,57,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857906032788923,58,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857908009297595,59,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857909954669178,60,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857911931817288,61,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857913772245307,62,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857915733677129,63,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857917597604913,64,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857919524669639,65,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857921370074576,66,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857923421519417,67,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857925450252153,68,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857927549295294,69,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857929561530515,70,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857931643480541,71,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857933665685736,72,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857935613175572,73,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857937462481108,74,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857939386781419,75,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857941272511617,76,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857943409572551,77,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857945255220748,78,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857947314081628,79,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857949481342343,80,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857951432035508,81,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857953473069826,82,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857955426022914,83,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857957381290023,84,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857959341384264,85,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857961377113266,86,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857963488684700,87,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
ipcp_03_2020-08-19_ipcp_2020-08-19-20-23-09_0,1597857965637317064,88,1418.53186035156,1418.53186035156,963.149108886719,525.431640625
